"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"21391","GO:2001021",0.0253160523586269,0.98656742544495,23,78,"negative regulation of response to DNA damage stimulus","BP"
"12582","GO:0048519",0.0253202469981577,0.977196158286734,967,4440,"negative regulation of biological process","BP"
"11061","GO:0043966",0.0256690800237766,0.987686806349238,18,56,"histone H3 acetylation","BP"
"18939","GO:1902595",0.0257308136786037,1,2,2,"regulation of DNA replication origin binding","BP"
"624","GO:0001824",0.0258462881686403,0.985656859857914,26,90,"blastocyst development","BP"
"3424","GO:0007056",0.0259330291037842,1,2,2,"spindle assembly involved in female meiosis","BP"
"3425","GO:0007057",0.0259330291037842,1,2,2,"spindle assembly involved in female meiosis I","BP"
"2908","GO:0006290",0.0261062792705073,0.995571975639799,5,9,"pyrimidine dimer repair","BP"
"13205","GO:0051168",0.0261142202113449,0.982606334901939,51,189,"nuclear export","BP"
"14843","GO:0061844",0.0265409232306353,0.994706187064574,5,12,"antimicrobial humoral immune response mediated by antimicrobial peptide","BP"
"20084","GO:1904949",0.0266434548671801,0.985672649979124,24,77,"ATPase complex","CC"
"21485","GO:2001244",0.0268171007672298,0.987873837157295,15,51,"positive regulation of intrinsic apoptotic signaling pathway","BP"
"15791","GO:0071564",0.0268181155230496,0.994163541560979,6,12,"npBAF complex","CC"
"15340","GO:0070717",0.0268440123388213,0.990152498209837,11,28,"poly-purine tract binding","MF"
"7367","GO:0031010",0.026854158312881,0.994452854385791,6,11,"ISWI-type complex","CC"
"9220","GO:0034773",0.0269424213848282,0.997038961419409,4,6,"histone H4-K20 trimethylation","BP"
"6527","GO:0021510",0.0269772206685805,0.985163201949174,26,80,"spinal cord development","BP"
"1610","GO:0003916",0.0269823656761459,0.997033082324567,4,6,"DNA topoisomerase activity","MF"
"6721","GO:0021882",0.0269906144335399,1,2,2,"regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment","BP"
"6729","GO:0021893",0.0269906144335399,1,2,2,"cerebral cortex GABAergic interneuron fate commitment","BP"
"6734","GO:0021898",0.0269906144335399,1,2,2,"commitment of multipotent stem cells to neuronal lineage in forebrain","BP"
"14521","GO:0061075",0.0269906144335399,1,2,2,"positive regulation of neural retina development","BP"
"19030","GO:1902868",0.0269906144335399,1,2,2,"positive regulation of retina development in camera-type eye","BP"
"19031","GO:1902869",0.0269906144335399,1,2,2,"regulation of amacrine cell differentiation","BP"
"19032","GO:1902871",0.0269906144335399,1,2,2,"positive regulation of amacrine cell differentiation","BP"
"14146","GO:0060411",0.02710787409209,0.98598130004479,22,65,"cardiac septum morphogenesis","BP"
"3696","GO:0008045",0.027295581349782,0.990654619458447,10,24,"motor neuron axon guidance","BP"
"12051","GO:0046601",0.0275130455210063,0.996954676005801,4,6,"positive regulation of centriole replication","BP"
"2862","GO:0006211",0.0275705172676761,1,3,3,"5-methylcytosine catabolic process","BP"
"6454","GO:0019857",0.0275705172676761,1,3,3,"5-methylcytosine metabolic process","BP"
"2902","GO:0006284",0.027580630039308,0.98846031400428,13,40,"base-excision repair","BP"
"15792","GO:0071565",0.0275838305033215,0.992894806939662,7,15,"nBAF complex","CC"
"11498","GO:0045292",0.0276551395554866,0.989560459648167,11,31,"mRNA cis splicing, via spliceosome","BP"
"14971","GO:0070076",0.0276672852333909,0.989548352299248,12,28,"histone lysine demethylation","BP"
"6793","GO:0022027",0.0277236240084337,0.997892678608309,4,5,"interkinetic nuclear migration","BP"
"18074","GO:0140296",0.0278232809333675,0.987975296784441,14,42,"general transcription initiation factor binding","MF"
"14161","GO:0060429",0.0278273174079083,0.97701997015836,216,895,"epithelium development","BP"
"20077","GO:1904929",0.0278288666999836,0.996907751341065,4,6,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","MF"
"3451","GO:0007129",0.027863170182331,0.989468824591167,11,31,"homologous chromosome pairing at meiosis","BP"
"6572","GO:0021562",0.0279248027730016,0.996893458529745,4,6,"vestibulocochlear nerve development","BP"
"485","GO:0001578",0.0281071304589786,0.984347720148901,26,86,"microtubule bundle formation","BP"
"13416","GO:0051574",0.0281963151311978,0.995596618330689,5,8,"positive regulation of histone H3-K9 methylation","BP"
"21310","GO:2000780",0.0282575493666521,0.988917225463802,12,32,"negative regulation of double-strand break repair","BP"
"13513","GO:0051754",0.0283007977738326,0.998308620800137,3,4,"meiotic sister chromatid cohesion, centromeric","BP"
"14268","GO:0060600",0.0283288737229964,0.995569835496224,5,8,"dichotomous subdivision of an epithelial terminal unit","BP"
"13870","GO:0060021",0.0284706970387341,0.984478334662785,25,76,"roof of mouth development","BP"
"20402","GO:1905634",0.0284803689272648,0.996810336792323,4,6,"regulation of protein localization to chromatin","BP"
"3636","GO:0007566",0.0284888416986662,0.987697376660216,14,41,"embryo implantation","BP"
"3697","GO:0008046",0.0285447859230476,0.99552612633459,5,8,"axon guidance receptor activity","MF"
"7171","GO:0030520",0.0285479078016878,0.986900539233474,16,47,"intracellular estrogen receptor signaling pathway","BP"
"13051","GO:0050919",0.0288828827809117,0.986690833555529,17,44,"negative chemotaxis","BP"
"16229","GO:0072354",0.028896267615302,1,2,2,"histone kinase activity (H3-T3 specific)","MF"
"16230","GO:0072355",0.028896267615302,1,2,2,"histone H3-T3 phosphorylation","BP"
"9938","GO:0036449",0.0290048825679056,0.995432634506618,5,8,"microtubule minus-end","CC"
"12210","GO:0046935",0.0291481480677488,0.993521949953002,6,12,"1-phosphatidylinositol-3-kinase regulator activity","MF"
"4922","GO:0010997",0.0292093191257077,0.996088565444763,4,7,"anaphase-promoting complex binding","MF"
"18917","GO:1902544",0.0292112793891868,1,2,2,"regulation of DNA N-glycosylase activity","BP"
"7571","GO:0031392",0.0294924941314023,0.996037894642037,4,7,"regulation of prostaglandin biosynthetic process","BP"
"8422","GO:0032886",0.0295964804752683,0.979547915864087,59,216,"regulation of microtubule-based process","BP"
"12605","GO:0048562",0.0297659039687207,0.979378917452522,60,216,"embryonic organ morphogenesis","BP"
"16957","GO:0097135",0.0298493464000753,1,2,2,"cyclin E2-CDK2 complex","CC"
"266","GO:0000737",0.0302193782349476,0.989038713212534,10,28,"DNA catabolic process, endonucleolytic","BP"
"116","GO:0000245",0.0302912490136161,0.985389035690973,17,56,"spliceosomal complex assembly","BP"
"339","GO:0000939",0.030353802556253,0.997321191702991,3,5,"condensed chromosome inner kinetochore","CC"
"12235","GO:0046976",0.030375939423144,0.99812989661582,3,4,"histone methyltransferase activity (H3-K27 specific)","MF"
"14806","GO:0061752",0.0305323872951203,1,2,2,"telomeric repeat-containing RNA binding","MF"
"13277","GO:0051292",0.030586629245211,0.994570678473003,5,9,"nuclear pore complex assembly","BP"
"7438","GO:0031116",0.0306795834005592,0.988597214654707,11,27,"positive regulation of microtubule polymerization","BP"
"14766","GO:0061673",0.0309670697951703,0.995771236296464,4,7,"mitotic spindle astral microtubule","CC"
"3982","GO:0008527",0.0309729822941357,0.995331593742579,4,8,"taste receptor activity","MF"
"5919","GO:0016893",0.0310096364690072,0.986795812726172,13,40,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF"
"14147","GO:0060412",0.0310177401362391,0.986184692956307,15,41,"ventricular septum morphogenesis","BP"
"2958","GO:0006376",0.0315312533483177,0.987833156932668,11,31,"mRNA splice site selection","BP"
"13637","GO:0051984",0.0317092636459057,0.98724717711557,12,33,"positive regulation of chromosome segregation","BP"
"10189","GO:0042054",0.0317595418712307,0.984399138413463,18,55,"histone methyltransferase activity","MF"
"5975","GO:0017053",0.0319829158938184,0.982794049189125,23,71,"transcription repressor complex","CC"
"9304","GO:0035148",0.0320064125821575,0.980054427936221,37,124,"tube formation","BP"
"7150","GO:0030492",0.0321741927752359,0.997091765135838,3,5,"hemoglobin binding","MF"
"13552","GO:0051866",0.0322622481854521,1,2,2,"general adaptation syndrome","BP"
"16666","GO:0090232",0.0322912843945254,0.995527833529159,4,7,"positive regulation of spindle checkpoint","BP"
"16691","GO:0090267",0.0322912843945254,0.995527833529159,4,7,"positive regulation of mitotic cell cycle spindle assembly checkpoint","BP"
"14283","GO:0060631",0.0323306791220063,0.997956449616889,3,4,"regulation of meiosis I","BP"
"6724","GO:0021886",0.0324532201014631,0.997945414950756,3,4,"hypothalamus gonadotrophin-releasing hormone neuron differentiation","BP"
"6725","GO:0021888",0.0324532201014631,0.997945414950756,3,4,"hypothalamus gonadotrophin-releasing hormone neuron development","BP"
"3421","GO:0007050",0.0325949982141308,0.977626198226344,54,212,"cell cycle arrest","BP"
"8855","GO:0034086",0.0327119836105844,0.992513311727082,6,12,"maintenance of sister chromatid cohesion","BP"
"8857","GO:0034088",0.0327119836105844,0.992513311727082,6,12,"maintenance of mitotic sister chromatid cohesion","BP"
"1935","GO:0004520",0.0328587604459913,0.986552964788014,12,35,"endodeoxyribonuclease activity","MF"
"1543","GO:0003723",0.0329875855402298,0.971631669016426,328,1525,"RNA binding","MF"
"8823","GO:0033962",0.033134987056772,0.989251681315141,9,20,"P-body assembly","BP"
"6716","GO:0021871",0.0331524580485733,0.990859759499593,7,16,"forebrain regionalization","BP"
"863","GO:0002181",0.0333561673623662,0.981009827602077,25,99,"cytoplasmic translation","BP"
"5280","GO:0015636",0.0335369967210969,1,2,2,"short-chain fatty acid transmembrane transporter activity","MF"
"5420","GO:0015912",0.0335369967210969,1,2,2,"short-chain fatty acid transport","BP"
"12741","GO:0048821",0.0335712006951418,0.98709869483204,11,29,"erythrocyte development","BP"
"6608","GO:0021648",0.0336284537351727,0.997838633134906,3,4,"vestibulocochlear nerve morphogenesis","BP"
"16107","GO:0072148",0.0336648311931847,0.991928824479978,6,13,"epithelial cell fate commitment","BP"
"11246","GO:0044545",0.0339157457142862,0.995224276871168,4,7,"NSL complex","CC"
"2668","GO:0005880",0.0339589269267574,1,2,2,"nuclear microtubule","CC"
"248","GO:0000712",0.0339933998304607,0.990573957910474,7,16,"resolution of meiotic recombination intermediates","BP"
"8414","GO:0032875",0.0340997010060977,0.997795334141087,3,4,"regulation of DNA endoreduplication","BP"
"16436","GO:0080182",0.0341428872164145,0.989868785386278,8,17,"histone H3-K4 trimethylation","BP"
"11208","GO:0044346",0.034168739340306,0.989435576406162,8,19,"fibroblast apoptotic process","BP"
"2894","GO:0006272",0.0343763037385679,0.997769792084979,3,4,"leading strand elongation","BP"
"5096","GO:0015030",0.0344039719246601,0.983092761367588,17,57,"Cajal body","CC"
"15767","GO:0071526",0.034463233327572,0.984658402352419,15,38,"semaphorin-plexin signaling pathway","BP"
"12029","GO:0046545",0.0345849810439782,0.980827436864791,24,79,"development of primary female sexual characteristics","BP"
"19492","GO:1903775",0.0346097194881893,1,2,2,"regulation of DNA double-strand break processing","BP"
"2914","GO:0006298",0.0348759069466277,0.985590108525727,12,35,"mismatch repair","BP"
"15418","GO:0070888",0.0351735455605575,0.98486715995946,13,38,"E-box binding","MF"
"1544","GO:0003724",0.0353078935189636,0.981042279359007,22,69,"RNA helicase activity","MF"
"12090","GO:0046660",0.0353318949730211,0.979619528910471,27,90,"female sex differentiation","BP"
"7569","GO:0031390",0.0354368899945985,0.994413977580713,4,8,"Ctf18 RFC-like complex","CC"
"637","GO:0001838",0.0354439298160835,0.978560124022166,32,106,"embryonic epithelial tube formation","BP"
"7285","GO:0030855",0.0354577986452189,0.972448894320369,114,455,"epithelial cell differentiation","BP"
"17258","GO:0098536",0.0355296922783156,0.997662278346721,3,4,"deuterosome","CC"
"14405","GO:0060844",0.0356363094250343,1,2,2,"arterial endothelial cell fate commitment","BP"
"10014","GO:0038028",0.035752926199938,0.997641282975676,3,4,"insulin receptor signaling pathway via phosphatidylinositol 3-kinase","BP"
"12054","GO:0046605",0.03589218260146,0.982094231283824,18,55,"regulation of centrosome cycle","BP"
"195","GO:0000414",0.0359723468123655,0.995633354508236,4,6,"regulation of histone H3-K36 methylation","BP"
"10280","GO:0042276",0.036181073632125,0.988336843030409,8,21,"error-prone translesion synthesis","BP"
"18024","GO:0140056",0.0361813509219674,0.97598449129001,45,167,"organelle localization by membrane tethering","BP"
"9317","GO:0035196",0.0361939305763306,0.98331328293899,15,44,"production of miRNAs involved in gene silencing by miRNA","BP"
"6805","GO:0022406",0.0363198808607635,0.975647470169653,47,176,"membrane docking","BP"
"10202","GO:0042089",0.0364862396512035,0.991411228560566,6,12,"cytokine biosynthetic process","BP"
"10211","GO:0042107",0.0364862396512035,0.991411228560566,6,12,"cytokine metabolic process","BP"
"13888","GO:0060041",0.0365472781179635,0.97698574923327,37,123,"retina development in camera-type eye","BP"
"12592","GO:0048535",0.0365973293484696,0.992669426638161,5,10,"lymph node development","BP"
"16933","GO:0097102",0.0366010512819331,1,2,2,"endothelial tip cell fate specification","BP"
"12544","GO:0048385",0.0368918842203204,0.990666235174201,6,14,"regulation of retinoic acid receptor signaling pathway","BP"
"18605","GO:1901673",0.0369880231519065,0.990635718385909,6,14,"regulation of mitotic spindle assembly","BP"
"2936","GO:0006342",0.0370885303364052,0.982309156427051,16,48,"chromatin silencing","BP"
"6536","GO:0021521",0.0371847026120645,0.995433534350213,4,6,"ventral spinal cord interneuron specification","BP"
"14247","GO:0060573",0.0371847026120645,0.995433534350213,4,6,"cell fate specification involved in pattern specification","BP"
"20660","GO:1990414",0.0374159274145206,0.99455220914391,4,7,"replication-born double-strand break repair via sister chromatid exchange","BP"
"13958","GO:0060148",0.0374623762409682,0.986999549689503,9,23,"positive regulation of posttranscriptional gene silencing","BP"
"16830","GO:0090624",0.0374932222094158,1,2,2,"endoribonuclease activity, cleaving miRNA-paired mRNA","MF"
"20411","GO:1905663",0.0375046547980634,1,2,2,"positive regulation of telomerase RNA reverse transcriptase activity","BP"
"12452","GO:0048179",0.0375047146053235,0.995380373154581,4,6,"activin receptor complex","CC"
"16421","GO:0080111",0.0376543699039528,0.989580193729227,7,15,"DNA demethylation","BP"
"8930","GO:0034212",0.0377561188565187,0.980614842354602,19,59,"peptide N-acetyltransferase activity","MF"
"327","GO:0000910",0.0381527670904369,0.974997269904546,42,152,"cytokinesis","BP"
"6676","GO:0021796",0.0382148635817538,0.994395453935507,4,7,"cerebral cortex regionalization","BP"
"16993","GO:0097194",0.0382444319891489,0.979745575127621,20,68,"execution phase of apoptosis","BP"
"18800","GO:1902232",0.0383481484998447,1,2,2,"regulation of positive thymic T cell selection","BP"
"2641","GO:0005840",0.0383779184747886,0.974138371390665,44,216,"ribosome","CC"
"21468","GO:2001223",0.0385615972629704,0.990791140104361,6,12,"negative regulation of neuron migration","BP"
"14981","GO:0070087",0.0386603008608514,0.995186971037937,4,6,"chromo shadow domain binding","MF"
"3448","GO:0007100",0.0388025395127374,0.990352557929338,6,13,"mitotic centrosome separation","BP"
"9946","GO:0036464",0.038964567021359,0.972917128680243,55,205,"cytoplasmic ribonucleoprotein granule","CC"
"2652","GO:0005854",0.0391034193004208,0.996167090327708,3,5,"nascent polypeptide-associated complex","CC"
"5595","GO:0016279",0.0391791838285567,0.980233689968231,18,55,"protein-lysine N-methyltransferase activity","MF"
"5916","GO:0016890",0.0392604062380673,1,2,2,"site-specific endodeoxyribonuclease activity, specific for altered base","MF"
"3715","GO:0008080",0.0394301775977817,0.978451943435774,22,72,"N-acetyltransferase activity","MF"
"21003","GO:2000269",0.0394392700372989,0.988681245791607,7,16,"regulation of fibroblast apoptotic process","BP"
"7431","GO:0031109",0.0395689877928087,0.975738970226084,32,110,"microtubule polymerization or depolymerization","BP"
"21303","GO:2000768",0.039572586214435,1,2,2,"positive regulation of nephron tubule epithelial cell differentiation","BP"
"15740","GO:0071479",0.0396507391617344,0.979020785633706,20,65,"cellular response to ionizing radiation","BP"
"10986","GO:0043616",0.0397207863141703,0.983650724178564,12,31,"keratinocyte proliferation","BP"
"1449","GO:0003289",0.0397305029363123,0.997257248756952,3,4,"atrial septum primum morphogenesis","BP"
"6761","GO:0021952",0.0399032659369129,0.984634088633959,11,26,"central nervous system projection neuron axonogenesis","BP"
"8108","GO:0032406",0.039956913690129,1,2,2,"MutLbeta complex binding","MF"
"8110","GO:0032408",0.039956913690129,1,2,2,"MutSbeta complex binding","MF"
"9877","GO:0036298",0.039956913690129,1,2,2,"recombinational interstrand cross-link repair","BP"
"17066","GO:0097362",0.039956913690129,1,2,2,"MCM8-MCM9 complex","CC"
"13877","GO:0060028",0.0399882020852408,0.99404318296871,4,7,"convergent extension involved in axis elongation","BP"
"1492","GO:0003357",0.0401313188940353,0.997217523146006,3,4,"noradrenergic neuron differentiation","BP"
"636","GO:0001837",0.0403157660967778,0.974623666441438,35,123,"epithelial to mesenchymal transition","BP"
"18702","GO:1901989",0.0403392672573097,0.976795600413624,25,89,"positive regulation of cell cycle phase transition","BP"
"9312","GO:0035184",0.0404271916468948,0.993955067384136,4,7,"histone threonine kinase activity","MF"
"9421","GO:0035405",0.0404271916468948,0.993955067384136,4,7,"histone-threonine phosphorylation","BP"
"17958","GO:0120063",0.0406751467499107,1,2,2,"stomach smooth muscle contraction","BP"
"2923","GO:0006309",0.0407020072825483,0.986550004906564,8,21,"apoptotic DNA fragmentation","BP"
"21211","GO:2000615",0.0409091035776121,0.991534513482505,5,10,"regulation of histone H3-K9 acetylation","BP"
"16124","GO:0072175",0.0412713486853215,0.974444230419311,33,111,"epithelial tube formation","BP"
"10331","GO:0042368",0.0415696696199067,0.99581923246141,3,5,"vitamin D biosynthetic process","BP"
"13357","GO:0051445",0.0416257003039003,0.982297736743534,12,35,"regulation of meiotic cell cycle","BP"
"2547","GO:0005681",0.0416744723434659,0.972093250164882,43,181,"spliceosomal complex","CC"
"18923","GO:1902554",0.0417266744764643,0.976301180880331,24,82,"serine/threonine protein kinase complex","CC"
"11633","GO:0045683",0.0419657836971146,0.991250351515108,5,10,"negative regulation of epidermis development","BP"
"2895","GO:0006273",0.042156657568162,0.997013974201737,3,4,"lagging strand elongation","BP"
"16628","GO:0090179",0.0423229425805801,0.989643045157706,6,12,"planar cell polarity pathway involved in neural tube closure","BP"
"531","GO:0001674",0.0424889996047715,1,2,2,"female germ cell nucleus","CC"
"10440","GO:0042585",0.0424889996047715,1,2,2,"germinal vesicle","CC"
"7890","GO:0032038",0.0426215635664896,1,2,2,"myosin II heavy chain binding","MF"
"16409","GO:0075733",0.0426645754242518,0.978637153165219,17,53,"intracellular transport of virus","BP"
"10721","GO:0043175",0.0432720816052343,0.979387136334413,15,46,"RNA polymerase core enzyme binding","MF"
"2720","GO:0005971",0.0434337941165014,1,2,2,"ribonucleoside-diphosphate reductase complex","CC"
"13489","GO:0051704",0.0434844745395963,0.964161289040957,177,761,"multi-organism process","BP"
"9461","GO:0035500",0.0436213546633709,1,2,2,"MH2 domain binding","MF"
"20584","GO:1990145",0.0437263816234717,1,2,2,"maintenance of translational fidelity","BP"
"65","GO:0000132",0.0437983997709277,0.983140897609848,10,27,"establishment of mitotic spindle orientation","BP"
"12768","GO:0048872",0.0440115557416123,0.969215072040877,54,206,"homeostasis of number of cells","BP"
"5759","GO:0016605",0.0440121200752509,0.974010535660198,27,91,"PML body","CC"
"12586","GO:0048523",0.0440545404021501,0.960053482370664,868,3973,"negative regulation of cellular process","BP"
"8145","GO:0032449",0.0440571482367303,0.996818757699153,3,4,"CBM complex","CC"
"1606","GO:0003906",0.0441798474995729,0.989529012323815,5,13,"DNA-(apurinic or apyrimidinic site) endonuclease activity","MF"
"112","GO:0000235",0.0442006774858451,0.99064178067702,5,10,"astral microtubule","CC"
"2630","GO:0005818",0.0442006774858451,0.99064178067702,5,10,"aster","CC"
"11659","GO:0045740",0.0442146056660846,0.980197201032185,13,39,"positive regulation of DNA replication","BP"
"7445","GO:0031124",0.0442986387152999,0.97366826327202,27,97,"mRNA 3'-end processing","BP"
"14015","GO:0060236",0.044389915016178,0.981833192700292,11,31,"regulation of mitotic spindle organization","BP"
"14793","GO:0061733",0.0445824986932875,0.977604178706466,17,52,"peptide-lysine-N-acetyltransferase activity","MF"
"16583","GO:0090103",0.0448266244406826,0.986462427099163,7,17,"cochlea morphogenesis","BP"
"2526","GO:0005652",0.0448289584600951,0.989998033279264,5,11,"nuclear lamina","CC"
"15545","GO:0071141",0.0448577187671711,0.991082998960432,5,9,"SMAD protein complex","CC"
"15288","GO:0070603",0.0448800871017767,0.975066845808898,22,73,"SWI/SNF superfamily-type complex","CC"
"14492","GO:0061029",0.0449063190391495,0.990447532752111,5,10,"eyelid development in camera-type eye","BP"
"15440","GO:0070925",0.0449843763076234,0.962757394029089,184,781,"organelle assembly","BP"
"7393","GO:0031058",0.0450949021285681,0.974234851298675,24,80,"positive regulation of histone modification","BP"
"6711","GO:0021859",0.045108109636259,0.991018120329028,5,9,"pyramidal neuron differentiation","BP"
"3550","GO:0007281",0.0454915623556394,0.96880677320098,48,184,"germ cell development","BP"
"19410","GO:1903608",0.0454962471536771,0.992912138548187,4,7,"protein localization to cytoplasmic stress granule","BP"
"3849","GO:0008301",0.0455359828672733,0.987838216339005,6,14,"DNA binding, bending","MF"
"5594","GO:0016278",0.0456091075441305,0.976472142117823,18,56,"lysine N-methyltransferase activity","MF"
"15619","GO:0071300",0.0458449626534665,0.97682095829577,17,53,"cellular response to retinoic acid","BP"
"13156","GO:0051097",0.0460492446131543,0.995163461140778,3,5,"negative regulation of helicase activity","BP"
"11555","GO:0045578",0.0460807874030014,0.995158736512015,3,5,"negative regulation of B cell differentiation","BP"
"14681","GO:0061511",0.0461534772708676,0.992773564689439,4,7,"centriole elongation","BP"
"9396","GO:0035358",0.04617445326959,0.98960782045392,5,11,"regulation of peroxisome proliferator activated receptor signaling pathway","BP"
"4637","GO:0010606",0.0463823575547475,0.993838989645905,4,6,"positive regulation of cytoplasmic mRNA processing body assembly","BP"
"4945","GO:0014020",0.0464735592629302,0.972462528151673,27,89,"primary neural tube formation","BP"
"2554","GO:0005688",0.0466670679842716,0.994236938723446,3,6,"U6 snRNP","CC"
"17973","GO:0120115",0.0466670679842716,0.994236938723446,3,6,"Lsm2-8 complex","CC"
"6618","GO:0021675",0.0466994654660454,0.975486993486473,19,57,"nerve development","BP"
"138","GO:0000288",0.0468719318439501,0.974162381975977,21,71,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"19918","GO:1904666",0.0470882978895878,0.983590135070333,8,23,"regulation of ubiquitin protein ligase activity","BP"
"7572","GO:0031393",0.0471408385214674,1,2,2,"negative regulation of prostaglandin biosynthetic process","BP"
"7997","GO:0032239",0.0472320849978013,0.984345454786907,8,19,"regulation of nucleobase-containing compound transport","BP"
"16750","GO:0090344",0.0474182599109143,0.982568464659954,9,24,"negative regulation of cell aging","BP"
"15426","GO:0070897",0.0475983369632558,0.980044510275746,11,33,"transcription preinitiation complex assembly","BP"
"4306","GO:0009314",0.04764950318644,0.963378050064163,93,381,"response to radiation","BP"
"5760","GO:0016607",0.0477598507215932,0.963556326868659,88,362,"nuclear speck","CC"
"7765","GO:0031721",0.0478122638747432,0.997690664745766,2,3,"hemoglobin alpha binding","MF"
"17704","GO:0099607",0.0478154865074777,1,2,2,"lateral attachment of mitotic spindle microtubules to kinetochore","BP"
"21244","GO:2000653",0.0478664606586768,0.996415457954935,3,4,"regulation of genetic imprinting","BP"
"5618","GO:0016321",0.0480879069916208,0.994855082819168,3,5,"female meiosis chromosome segregation","BP"
"703","GO:0001939",0.0481536285807068,0.992347234532829,4,7,"female pronucleus","CC"
"16662","GO:0090224",0.0481849245689273,0.979002948010021,12,35,"regulation of spindle organization","BP"
"16279","GO:0072520",0.0482326044340411,0.989518640419446,5,10,"seminiferous tubule development","BP"
"13841","GO:0055106",0.0483311035343328,0.986303599901623,6,16,"ubiquitin-protein transferase regulator activity","MF"
"2525","GO:0005643",0.0483439828526466,0.972545073854958,23,76,"nuclear pore","CC"
"20960","GO:2000177",0.0486262081055432,0.971983484927944,24,80,"regulation of neural precursor cell proliferation","BP"
"7288","GO:0030858",0.0487102491275798,0.976470885729046,15,45,"positive regulation of epithelial cell differentiation","BP"
"8649","GO:0033280",0.04872355680852,0.98199041449114,9,24,"response to vitamin D","BP"
"11540","GO:0045499",0.0487236289916704,0.980352303834859,11,27,"chemorepellent activity","MF"
"6609","GO:0021649",0.0488612889997264,1,2,2,"vestibulocochlear nerve structural organization","BP"
"14703","GO:0061552",0.0488612889997264,1,2,2,"ganglion morphogenesis","BP"
"17073","GO:0097374",0.0488612889997264,1,2,2,"sensory neuron axon guidance","BP"
"20018","GO:1904835",0.0488612889997264,1,2,2,"dorsal root ganglion morphogenesis","BP"
"6183","GO:0018995",0.0488898493310833,0.973904347928055,19,62,"host cellular component","CC"
"11012","GO:0043657",0.0488898493310833,0.973904347928055,19,62,"host cell","CC"
"7045","GO:0030262",0.0489778057208775,0.980455448171198,10,29,"apoptotic nuclear changes","BP"
"14702","GO:0061551",0.0490387370610283,0.996288182255845,3,4,"trigeminal ganglion development","BP"
"14162","GO:0060430",0.0491759529984867,0.99627318845731,3,4,"lung saccule development","BP"
"74","GO:0000152",0.0493327275748369,0.97733783173368,13,41,"nuclear ubiquitin ligase complex","CC"
"9355","GO:0035278",0.0495007944244774,0.986882472544156,6,13,"miRNA mediated inhibition of translation","BP"
"10163","GO:0040033",0.0495007944244774,0.986882472544156,6,13,"negative regulation of translation, ncRNA-mediated","BP"
"11787","GO:0045974",0.0495007944244774,0.986882472544156,6,13,"regulation of translation, ncRNA-mediated","BP"
"6763","GO:0021954",0.0496648244762578,0.971518548599286,24,75,"central nervous system neuron development","BP"
"18996","GO:1902751",0.0497929284658712,0.980068486791029,10,29,"positive regulation of cell cycle G2/M phase transition","BP"
"13415","GO:0051573",0.0498957601875412,0.989046170805429,5,10,"negative regulation of histone H3-K9 methylation","BP"
